2014,102,NULL,NULL,102
2015,138,36,35.300000000000,240
2016,232,94,68.100000000000,472
2017,374,142,61.200000000000,846
2018,400,26,7.000000000000,1246
2019,250,-150,-37.500000000000,1496
2020,425,175,70.000000000000,1921
2021,533,108,25.400000000000,2454
2022,578,45,8.400000000000,3032
2023,656,78,13.500000000000,3688
2024,385,-271,-41.300000000000,4073
